Date;Material;Plant;Requested_Volume
05.11.2017;Q3015;E580;0
06.11.2017;Q3015;E580;0
07.11.2017;Q3015;E580;0
08.11.2017;Q3015;E580;0
09.11.2017;Q3015;E580;0
10.11.2017;Q3015;E580;1248
11.11.2017;Q3015;E580;0
12.11.2017;Q3015;E580;0
13.11.2017;Q3015;E580;628
14.11.2017;Q3015;E580;0
15.11.2017;Q3015;E580;192
16.11.2017;Q3015;E580;1484
17.11.2017;Q3015;E580;724
18.11.2017;Q3015;E580;0
19.11.2017;Q3015;E580;0
20.11.2017;Q3015;E580;0
21.11.2017;Q3015;E580;0
22.11.2017;Q3015;E580;193
23.11.2017;Q3015;E580;0
24.11.2017;Q3015;E580;0
25.11.2017;Q3015;E580;0
26.11.2017;Q3015;E580;0
27.11.2017;Q3015;E580;1476
28.11.2017;Q3015;E580;144
29.11.2017;Q3015;E580;192
30.11.2017;Q3015;E580;0
01.12.2017;Q3015;E580;24
02.12.2017;Q3015;E580;0
03.12.2017;Q3015;E580;0
04.12.2017;Q3015;E580;48
05.12.2017;Q3015;E580;0
06.12.2017;Q3015;E580;4
07.12.2017;Q3015;E580;0
08.12.2017;Q3015;E580;193
09.12.2017;Q3015;E580;0
10.12.2017;Q3015;E580;0
11.12.2017;Q3015;E580;0
12.12.2017;Q3015;E580;0
13.12.2017;Q3015;E580;240
14.12.2017;Q3015;E580;26
15.12.2017;Q3015;E580;0
16.12.2017;Q3015;E580;0
17.12.2017;Q3015;E580;0
18.12.2017;Q3015;E580;0
19.12.2017;Q3015;E580;0
20.12.2017;Q3015;E580;482
21.12.2017;Q3015;E580;1104
22.12.2017;Q3015;E580;0
23.12.2017;Q3015;E580;0
24.12.2017;Q3015;E580;0
25.12.2017;Q3015;E580;0
26.12.2017;Q3015;E580;222
27.12.2017;Q3015;E580;0
28.12.2017;Q3015;E580;436
29.12.2017;Q3015;E580;0
30.12.2017;Q3015;E580;0
31.12.2017;Q3015;E580;0
01.01.2018;Q3015;E580;0
02.01.2018;Q3015;E580;0
03.01.2018;Q3015;E580;0
04.01.2018;Q3015;E580;4
05.01.2018;Q3015;E580;0
06.01.2018;Q3015;E580;0
07.01.2018;Q3015;E580;0
08.01.2018;Q3015;E580;84
09.01.2018;Q3015;E580;0
10.01.2018;Q3015;E580;384
11.01.2018;Q3015;E580;4
12.01.2018;Q3015;E580;2
13.01.2018;Q3015;E580;0
14.01.2018;Q3015;E580;0
15.01.2018;Q3015;E580;0
16.01.2018;Q3015;E580;0
17.01.2018;Q3015;E580;0
18.01.2018;Q3015;E580;8
19.01.2018;Q3015;E580;4
20.01.2018;Q3015;E580;0
21.01.2018;Q3015;E580;0
22.01.2018;Q3015;E580;18
23.01.2018;Q3015;E580;0
24.01.2018;Q3015;E580;0
25.01.2018;Q3015;E580;0
26.01.2018;Q3015;E580;610
27.01.2018;Q3015;E580;0
28.01.2018;Q3015;E580;0
29.01.2018;Q3015;E580;144
30.01.2018;Q3015;E580;0
31.01.2018;Q3015;E580;4224
01.02.2018;Q3015;E580;0
02.02.2018;Q3015;E580;0
03.02.2018;Q3015;E580;0
04.02.2018;Q3015;E580;0
05.02.2018;Q3015;E580;756
06.02.2018;Q3015;E580;0
07.02.2018;Q3015;E580;0
08.02.2018;Q3015;E580;0
09.02.2018;Q3015;E580;0
10.02.2018;Q3015;E580;0
11.02.2018;Q3015;E580;0
12.02.2018;Q3015;E580;816
13.02.2018;Q3015;E580;1850
14.02.2018;Q3015;E580;2
15.02.2018;Q3015;E580;0
16.02.2018;Q3015;E580;24
17.02.2018;Q3015;E580;0
18.02.2018;Q3015;E580;0
19.02.2018;Q3015;E580;84
20.02.2018;Q3015;E580;0
21.02.2018;Q3015;E580;4
22.02.2018;Q3015;E580;0
23.02.2018;Q3015;E580;0
24.02.2018;Q3015;E580;0
25.02.2018;Q3015;E580;0
26.02.2018;Q3015;E580;2880
27.02.2018;Q3015;E580;0
28.02.2018;Q3015;E580;240
01.03.2018;Q3015;E580;0
02.03.2018;Q3015;E580;1
03.03.2018;Q3015;E580;0
04.03.2018;Q3015;E580;0
05.03.2018;Q3015;E580;1440
06.03.2018;Q3015;E580;0
07.03.2018;Q3015;E580;241
08.03.2018;Q3015;E580;768
09.03.2018;Q3015;E580;204
10.03.2018;Q3015;E580;0
11.03.2018;Q3015;E580;0
12.03.2018;Q3015;E580;0
13.03.2018;Q3015;E580;0
14.03.2018;Q3015;E580;196
15.03.2018;Q3015;E580;532
16.03.2018;Q3015;E580;48
17.03.2018;Q3015;E580;0
18.03.2018;Q3015;E580;0
19.03.2018;Q3015;E580;0
20.03.2018;Q3015;E580;0
21.03.2018;Q3015;E580;1104
22.03.2018;Q3015;E580;0
23.03.2018;Q3015;E580;48
24.03.2018;Q3015;E580;0
25.03.2018;Q3015;E580;0
26.03.2018;Q3015;E580;0
27.03.2018;Q3015;E580;0
28.03.2018;Q3015;E580;432
29.03.2018;Q3015;E580;1104
30.03.2018;Q3015;E580;204
31.03.2018;Q3015;E580;0
01.04.2018;Q3015;E580;0
02.04.2018;Q3015;E580;0
03.04.2018;Q3015;E580;1
04.04.2018;Q3015;E580;528
05.04.2018;Q3015;E580;972
06.04.2018;Q3015;E580;0
07.04.2018;Q3015;E580;0
08.04.2018;Q3015;E580;0
09.04.2018;Q3015;E580;0
10.04.2018;Q3015;E580;0
11.04.2018;Q3015;E580;0
12.04.2018;Q3015;E580;720
13.04.2018;Q3015;E580;0
14.04.2018;Q3015;E580;0
15.04.2018;Q3015;E580;0
16.04.2018;Q3015;E580;216
17.04.2018;Q3015;E580;0
18.04.2018;Q3015;E580;242
19.04.2018;Q3015;E580;1
20.04.2018;Q3015;E580;240
21.04.2018;Q3015;E580;0
22.04.2018;Q3015;E580;0
23.04.2018;Q3015;E580;0
24.04.2018;Q3015;E580;0
25.04.2018;Q3015;E580;520
26.04.2018;Q3015;E580;720
27.04.2018;Q3015;E580;192
28.04.2018;Q3015;E580;0
29.04.2018;Q3015;E580;0
30.04.2018;Q3015;E580;0
01.05.2018;Q3015;E580;0
02.05.2018;Q3015;E580;0
03.05.2018;Q3015;E580;936
04.05.2018;Q3015;E580;0
05.05.2018;Q3015;E580;0
06.05.2018;Q3015;E580;0
07.05.2018;Q3015;E580;0
08.05.2018;Q3015;E580;0
09.05.2018;Q3015;E580;217
10.05.2018;Q3015;E580;0
11.05.2018;Q3015;E580;6
12.05.2018;Q3015;E580;0
13.05.2018;Q3015;E580;0
14.05.2018;Q3015;E580;12
15.05.2018;Q3015;E580;3
16.05.2018;Q3015;E580;196
17.05.2018;Q3015;E580;1584
18.05.2018;Q3015;E580;192
19.05.2018;Q3015;E580;0
20.05.2018;Q3015;E580;0
21.05.2018;Q3015;E580;72
22.05.2018;Q3015;E580;0
23.05.2018;Q3015;E580;533
24.05.2018;Q3015;E580;0
25.05.2018;Q3015;E580;193
26.05.2018;Q3015;E580;0
27.05.2018;Q3015;E580;0
28.05.2018;Q3015;E580;0
29.05.2018;Q3015;E580;0
30.05.2018;Q3015;E580;0
31.05.2018;Q3015;E580;2454
01.06.2018;Q3015;E580;49
02.06.2018;Q3015;E580;0
03.06.2018;Q3015;E580;0
04.06.2018;Q3015;E580;0
05.06.2018;Q3015;E580;0
06.06.2018;Q3015;E580;501
07.06.2018;Q3015;E580;0
08.06.2018;Q3015;E580;1
09.06.2018;Q3015;E580;0
10.06.2018;Q3015;E580;0
11.06.2018;Q3015;E580;0
12.06.2018;Q3015;E580;96
13.06.2018;Q3015;E580;29
14.06.2018;Q3015;E580;1057
15.06.2018;Q3015;E580;120
16.06.2018;Q3015;E580;0
17.06.2018;Q3015;E580;0
18.06.2018;Q3015;E580;1
19.06.2018;Q3015;E580;0
20.06.2018;Q3015;E580;300
21.06.2018;Q3015;E580;4
22.06.2018;Q3015;E580;0
23.06.2018;Q3015;E580;0
24.06.2018;Q3015;E580;0
25.06.2018;Q3015;E580;0
26.06.2018;Q3015;E580;0
27.06.2018;Q3015;E580;276
28.06.2018;Q3015;E580;1104
29.06.2018;Q3015;E580;1
30.06.2018;Q3015;E580;0
01.07.2018;Q3015;E580;0
02.07.2018;Q3015;E580;0
03.07.2018;Q3015;E580;73
04.07.2018;Q3015;E580;0
05.07.2018;Q3015;E580;289
06.07.2018;Q3015;E580;0
07.07.2018;Q3015;E580;0
08.07.2018;Q3015;E580;0
09.07.2018;Q3015;E580;0
10.07.2018;Q3015;E580;1
11.07.2018;Q3015;E580;194
12.07.2018;Q3015;E580;1
13.07.2018;Q3015;E580;2
14.07.2018;Q3015;E580;0
15.07.2018;Q3015;E580;0
16.07.2018;Q3015;E580;0
17.07.2018;Q3015;E580;14
18.07.2018;Q3015;E580;1
19.07.2018;Q3015;E580;1224
20.07.2018;Q3015;E580;384
21.07.2018;Q3015;E580;0
22.07.2018;Q3015;E580;0
23.07.2018;Q3015;E580;0
24.07.2018;Q3015;E580;0
25.07.2018;Q3015;E580;276
26.07.2018;Q3015;E580;0
27.07.2018;Q3015;E580;0
28.07.2018;Q3015;E580;0
29.07.2018;Q3015;E580;0
30.07.2018;Q3015;E580;0
31.07.2018;Q3015;E580;0
01.08.2018;Q3015;E580;341
02.08.2018;Q3015;E580;817
03.08.2018;Q3015;E580;242
04.08.2018;Q3015;E580;0
05.08.2018;Q3015;E580;0
06.08.2018;Q3015;E580;0
07.08.2018;Q3015;E580;0
08.08.2018;Q3015;E580;193
09.08.2018;Q3015;E580;96
10.08.2018;Q3015;E580;0
11.08.2018;Q3015;E580;0
12.08.2018;Q3015;E580;0
13.08.2018;Q3015;E580;0
14.08.2018;Q3015;E580;0
15.08.2018;Q3015;E580;5
16.08.2018;Q3015;E580;690
17.08.2018;Q3015;E580;0
18.08.2018;Q3015;E580;0
19.08.2018;Q3015;E580;0
20.08.2018;Q3015;E580;1
21.08.2018;Q3015;E580;0
22.08.2018;Q3015;E580;435
23.08.2018;Q3015;E580;948
24.08.2018;Q3015;E580;36
25.08.2018;Q3015;E580;0
26.08.2018;Q3015;E580;0
27.08.2018;Q3015;E580;30
28.08.2018;Q3015;E580;132
29.08.2018;Q3015;E580;194
30.08.2018;Q3015;E580;192
31.08.2018;Q3015;E580;192
01.09.2018;Q3015;E580;0
02.09.2018;Q3015;E580;0
03.09.2018;Q3015;E580;0
04.09.2018;Q3015;E580;0
05.09.2018;Q3015;E580;1
06.09.2018;Q3015;E580;1086
07.09.2018;Q3015;E580;48
08.09.2018;Q3015;E580;0
09.09.2018;Q3015;E580;0
10.09.2018;Q3015;E580;0
11.09.2018;Q3015;E580;1
12.09.2018;Q3015;E580;20
13.09.2018;Q3015;E580;0
14.09.2018;Q3015;E580;12
15.09.2018;Q3015;E580;0
16.09.2018;Q3015;E580;0
17.09.2018;Q3015;E580;0
18.09.2018;Q3015;E580;0
19.09.2018;Q3015;E580;290
20.09.2018;Q3015;E580;1344
21.09.2018;Q3015;E580;48
22.09.2018;Q3015;E580;0
23.09.2018;Q3015;E580;0
24.09.2018;Q3015;E580;0
25.09.2018;Q3015;E580;36
26.09.2018;Q3015;E580;540
27.09.2018;Q3015;E580;576
28.09.2018;Q3015;E580;1
29.09.2018;Q3015;E580;0
30.09.2018;Q3015;E580;0
01.10.2018;Q3015;E580;0
02.10.2018;Q3015;E580;12
03.10.2018;Q3015;E580;0
04.10.2018;Q3015;E580;0
05.10.2018;Q3015;E580;0
06.10.2018;Q3015;E580;0
07.10.2018;Q3015;E580;0
08.10.2018;Q3015;E580;0
09.10.2018;Q3015;E580;1
10.10.2018;Q3015;E580;252
11.10.2018;Q3015;E580;2064
12.10.2018;Q3015;E580;0
13.10.2018;Q3015;E580;0
14.10.2018;Q3015;E580;0
15.10.2018;Q3015;E580;0
16.10.2018;Q3015;E580;0
17.10.2018;Q3015;E580;241
18.10.2018;Q3015;E580;913
19.10.2018;Q3015;E580;1
20.10.2018;Q3015;E580;0
21.10.2018;Q3015;E580;0
22.10.2018;Q3015;E580;24
23.10.2018;Q3015;E580;0
24.10.2018;Q3015;E580;0
25.10.2018;Q3015;E580;0
26.10.2018;Q3015;E580;12
27.10.2018;Q3015;E580;0
28.10.2018;Q3015;E580;0
29.10.2018;Q3015;E580;0
30.10.2018;Q3015;E580;0
31.10.2018;Q3015;E580;865
01.11.2018;Q3015;E580;0
02.11.2018;Q3015;E580;192
03.11.2018;Q3015;E580;0
04.11.2018;Q3015;E580;0
05.11.2018;Q3015;E580;0
06.11.2018;Q3015;E580;0
07.11.2018;Q3015;E580;8
08.11.2018;Q3015;E580;409
09.11.2018;Q3015;E580;1
10.11.2018;Q3015;E580;0
11.11.2018;Q3015;E580;0
12.11.2018;Q3015;E580;0
13.11.2018;Q3015;E580;0
14.11.2018;Q3015;E580;393
15.11.2018;Q3015;E580;0
16.11.2018;Q3015;E580;240
17.11.2018;Q3015;E580;0
18.11.2018;Q3015;E580;0
19.11.2018;Q3015;E580;0
20.11.2018;Q3015;E580;0
21.11.2018;Q3015;E580;58
22.11.2018;Q3015;E580;0
23.11.2018;Q3015;E580;0
24.11.2018;Q3015;E580;0
25.11.2018;Q3015;E580;0
26.11.2018;Q3015;E580;1104
27.11.2018;Q3015;E580;0
28.11.2018;Q3015;E580;0
29.11.2018;Q3015;E580;336
30.11.2018;Q3015;E580;0
01.12.2018;Q3015;E580;0
02.12.2018;Q3015;E580;0
03.12.2018;Q3015;E580;1
04.12.2018;Q3015;E580;10
05.12.2018;Q3015;E580;0
06.12.2018;Q3015;E580;289
07.12.2018;Q3015;E580;0
08.12.2018;Q3015;E580;0
09.12.2018;Q3015;E580;0
10.12.2018;Q3015;E580;38
11.12.2018;Q3015;E580;0
12.12.2018;Q3015;E580;240
13.12.2018;Q3015;E580;864
14.12.2018;Q3015;E580;192
15.12.2018;Q3015;E580;0
16.12.2018;Q3015;E580;0
17.12.2018;Q3015;E580;0
18.12.2018;Q3015;E580;0
19.12.2018;Q3015;E580;0
20.12.2018;Q3015;E580;72
21.12.2018;Q3015;E580;0
22.12.2018;Q3015;E580;0
23.12.2018;Q3015;E580;0
24.12.2018;Q3015;E580;0
25.12.2018;Q3015;E580;0
26.12.2018;Q3015;E580;0
27.12.2018;Q3015;E580;0
28.12.2018;Q3015;E580;49
29.12.2018;Q3015;E580;0
30.12.2018;Q3015;E580;0
31.12.2018;Q3015;E580;0
01.01.2019;Q3015;E580;0
02.01.2019;Q3015;E580;0
03.01.2019;Q3015;E580;0
04.01.2019;Q3015;E580;0
05.01.2019;Q3015;E580;0
06.01.2019;Q3015;E580;0
07.01.2019;Q3015;E580;0
08.01.2019;Q3015;E580;0
09.01.2019;Q3015;E580;0
10.01.2019;Q3015;E580;624
11.01.2019;Q3015;E580;0
12.01.2019;Q3015;E580;0
13.01.2019;Q3015;E580;0
14.01.2019;Q3015;E580;1
15.01.2019;Q3015;E580;0
16.01.2019;Q3015;E580;192
17.01.2019;Q3015;E580;1200
18.01.2019;Q3015;E580;0
19.01.2019;Q3015;E580;0
20.01.2019;Q3015;E580;0
21.01.2019;Q3015;E580;0
22.01.2019;Q3015;E580;0
23.01.2019;Q3015;E580;297
24.01.2019;Q3015;E580;0
25.01.2019;Q3015;E580;0
26.01.2019;Q3015;E580;0
27.01.2019;Q3015;E580;0
28.01.2019;Q3015;E580;0
29.01.2019;Q3015;E580;0
30.01.2019;Q3015;E580;384
31.01.2019;Q3015;E580;613
01.02.2019;Q3015;E580;0
02.02.2019;Q3015;E580;0
03.02.2019;Q3015;E580;0
04.02.2019;Q3015;E580;0
05.02.2019;Q3015;E580;0
06.02.2019;Q3015;E580;192
07.02.2019;Q3015;E580;816
08.02.2019;Q3015;E580;0
09.02.2019;Q3015;E580;0
10.02.2019;Q3015;E580;0
11.02.2019;Q3015;E580;0
12.02.2019;Q3015;E580;1
13.02.2019;Q3015;E580;337
14.02.2019;Q3015;E580;0
15.02.2019;Q3015;E580;0
16.02.2019;Q3015;E580;0
17.02.2019;Q3015;E580;0
18.02.2019;Q3015;E580;0
19.02.2019;Q3015;E580;0
20.02.2019;Q3015;E580;4
21.02.2019;Q3015;E580;720
22.02.2019;Q3015;E580;265
23.02.2019;Q3015;E580;0
24.02.2019;Q3015;E580;0
25.02.2019;Q3015;E580;1
26.02.2019;Q3015;E580;0
27.02.2019;Q3015;E580;384
28.02.2019;Q3015;E580;724
01.03.2019;Q3015;E580;0
02.03.2019;Q3015;E580;0
03.03.2019;Q3015;E580;0
04.03.2019;Q3015;E580;0
05.03.2019;Q3015;E580;0
06.03.2019;Q3015;E580;253
07.03.2019;Q3015;E580;75
08.03.2019;Q3015;E580;2
09.03.2019;Q3015;E580;0
10.03.2019;Q3015;E580;0
11.03.2019;Q3015;E580;1
12.03.2019;Q3015;E580;3
13.03.2019;Q3015;E580;193
14.03.2019;Q3015;E580;768
15.03.2019;Q3015;E580;2
16.03.2019;Q3015;E580;0
17.03.2019;Q3015;E580;0
18.03.2019;Q3015;E580;2
19.03.2019;Q3015;E580;0
20.03.2019;Q3015;E580;3
21.03.2019;Q3015;E580;1
22.03.2019;Q3015;E580;0
23.03.2019;Q3015;E580;0
24.03.2019;Q3015;E580;0
25.03.2019;Q3015;E580;0
26.03.2019;Q3015;E580;0
27.03.2019;Q3015;E580;193
28.03.2019;Q3015;E580;720
29.03.2019;Q3015;E580;48
30.03.2019;Q3015;E580;0
31.03.2019;Q3015;E580;0
01.04.2019;Q3015;E580;1
02.04.2019;Q3015;E580;1
03.04.2019;Q3015;E580;164
04.04.2019;Q3015;E580;1152
05.04.2019;Q3015;E580;0
06.04.2019;Q3015;E580;0
07.04.2019;Q3015;E580;0
08.04.2019;Q3015;E580;1
09.04.2019;Q3015;E580;24
10.04.2019;Q3015;E580;256
11.04.2019;Q3015;E580;300
12.04.2019;Q3015;E580;0
13.04.2019;Q3015;E580;0
14.04.2019;Q3015;E580;0
15.04.2019;Q3015;E580;0
16.04.2019;Q3015;E580;2
17.04.2019;Q3015;E580;192
18.04.2019;Q3015;E580;960
19.04.2019;Q3015;E580;194
20.04.2019;Q3015;E580;0
21.04.2019;Q3015;E580;0
22.04.2019;Q3015;E580;0
23.04.2019;Q3015;E580;0
24.04.2019;Q3015;E580;240
25.04.2019;Q3015;E580;60
26.04.2019;Q3015;E580;192
27.04.2019;Q3015;E580;0
28.04.2019;Q3015;E580;0
29.04.2019;Q3015;E580;2
30.04.2019;Q3015;E580;0
01.05.2019;Q3015;E580;216
02.05.2019;Q3015;E580;864
03.05.2019;Q3015;E580;0
04.05.2019;Q3015;E580;0
05.05.2019;Q3015;E580;0
06.05.2019;Q3015;E580;1
07.05.2019;Q3015;E580;0
08.05.2019;Q3015;E580;304
09.05.2019;Q3015;E580;0
10.05.2019;Q3015;E580;0
11.05.2019;Q3015;E580;0
12.05.2019;Q3015;E580;0
13.05.2019;Q3015;E580;2
14.05.2019;Q3015;E580;0
15.05.2019;Q3015;E580;28
16.05.2019;Q3015;E580;144
17.05.2019;Q3015;E580;4
18.05.2019;Q3015;E580;0
19.05.2019;Q3015;E580;0
20.05.2019;Q3015;E580;2
21.05.2019;Q3015;E580;2
22.05.2019;Q3015;E580;17
23.05.2019;Q3015;E580;0
24.05.2019;Q3015;E580;193
25.05.2019;Q3015;E580;0
26.05.2019;Q3015;E580;0
27.05.2019;Q3015;E580;0
28.05.2019;Q3015;E580;864
29.05.2019;Q3015;E580;2
30.05.2019;Q3015;E580;8
31.05.2019;Q3015;E580;14
01.06.2019;Q3015;E580;0
02.06.2019;Q3015;E580;0
03.06.2019;Q3015;E580;0
04.06.2019;Q3015;E580;146
05.06.2019;Q3015;E580;5
06.06.2019;Q3015;E580;1
07.06.2019;Q3015;E580;1
08.06.2019;Q3015;E580;0
09.06.2019;Q3015;E580;0
10.06.2019;Q3015;E580;1
11.06.2019;Q3015;E580;0
12.06.2019;Q3015;E580;61
13.06.2019;Q3015;E580;48
14.06.2019;Q3015;E580;0
15.06.2019;Q3015;E580;0
16.06.2019;Q3015;E580;0
17.06.2019;Q3015;E580;144
18.06.2019;Q3015;E580;0
19.06.2019;Q3015;E580;410
20.06.2019;Q3015;E580;684
21.06.2019;Q3015;E580;98
22.06.2019;Q3015;E580;0
23.06.2019;Q3015;E580;0
24.06.2019;Q3015;E580;1
25.06.2019;Q3015;E580;13
26.06.2019;Q3015;E580;2
27.06.2019;Q3015;E580;385
28.06.2019;Q3015;E580;576
29.06.2019;Q3015;E580;0
30.06.2019;Q3015;E580;0
01.07.2019;Q3015;E580;1
02.07.2019;Q3015;E580;0
03.07.2019;Q3015;E580;10
04.07.2019;Q3015;E580;0
05.07.2019;Q3015;E580;0
06.07.2019;Q3015;E580;0
07.07.2019;Q3015;E580;0
08.07.2019;Q3015;E580;98
09.07.2019;Q3015;E580;84
10.07.2019;Q3015;E580;8
11.07.2019;Q3015;E580;1
12.07.2019;Q3015;E580;152
13.07.2019;Q3015;E580;0
14.07.2019;Q3015;E580;0
15.07.2019;Q3015;E580;6
16.07.2019;Q3015;E580;0
17.07.2019;Q3015;E580;586
18.07.2019;Q3015;E580;0
19.07.2019;Q3015;E580;121
20.07.2019;Q3015;E580;0
21.07.2019;Q3015;E580;0
22.07.2019;Q3015;E580;1
23.07.2019;Q3015;E580;1
24.07.2019;Q3015;E580;8
25.07.2019;Q3015;E580;85
26.07.2019;Q3015;E580;240
27.07.2019;Q3015;E580;0
28.07.2019;Q3015;E580;0
29.07.2019;Q3015;E580;2880
30.07.2019;Q3015;E580;144
31.07.2019;Q3015;E580;289
01.08.2019;Q3015;E580;144
02.08.2019;Q3015;E580;96
03.08.2019;Q3015;E580;0
04.08.2019;Q3015;E580;0
05.08.2019;Q3015;E580;0
06.08.2019;Q3015;E580;88
07.08.2019;Q3015;E580;5
08.08.2019;Q3015;E580;0
09.08.2019;Q3015;E580;0
10.08.2019;Q3015;E580;0
11.08.2019;Q3015;E580;0
12.08.2019;Q3015;E580;432
13.08.2019;Q3015;E580;240
14.08.2019;Q3015;E580;107
15.08.2019;Q3015;E580;19
16.08.2019;Q3015;E580;1
17.08.2019;Q3015;E580;0
18.08.2019;Q3015;E580;0
19.08.2019;Q3015;E580;72
20.08.2019;Q3015;E580;1
21.08.2019;Q3015;E580;159
22.08.2019;Q3015;E580;96
23.08.2019;Q3015;E580;2
24.08.2019;Q3015;E580;0
25.08.2019;Q3015;E580;0
26.08.2019;Q3015;E580;0
27.08.2019;Q3015;E580;48
28.08.2019;Q3015;E580;34
29.08.2019;Q3015;E580;0
30.08.2019;Q3015;E580;480
31.08.2019;Q3015;E580;0
01.09.2019;Q3015;E580;0
02.09.2019;Q3015;E580;0
03.09.2019;Q3015;E580;5355
04.09.2019;Q3015;E580;0
05.09.2019;Q3015;E580;0
06.09.2019;Q3015;E580;0
07.09.2019;Q3015;E580;0
08.09.2019;Q3015;E580;0
09.09.2019;Q3015;E580;0
10.09.2019;Q3015;E580;0
11.09.2019;Q3015;E580;0
12.09.2019;Q3015;E580;0
13.09.2019;Q3015;E580;0
14.09.2019;Q3015;E580;0
15.09.2019;Q3015;E580;0
16.09.2019;Q3015;E580;0
17.09.2019;Q3015;E580;0
18.09.2019;Q3015;E580;0
19.09.2019;Q3015;E580;1389
20.09.2019;Q3015;E580;16
21.09.2019;Q3015;E580;0
22.09.2019;Q3015;E580;0
23.09.2019;Q3015;E580;34
24.09.2019;Q3015;E580;22
25.09.2019;Q3015;E580;625
26.09.2019;Q3015;E580;0
27.09.2019;Q3015;E580;145
28.09.2019;Q3015;E580;0
29.09.2019;Q3015;E580;0
30.09.2019;Q3015;E580;98
01.10.2019;Q3015;E580;0
02.10.2019;Q3015;E580;156
03.10.2019;Q3015;E580;624
04.10.2019;Q3015;E580;120
05.10.2019;Q3015;E580;0
06.10.2019;Q3015;E580;0
07.10.2019;Q3015;E580;0
08.10.2019;Q3015;E580;0
09.10.2019;Q3015;E580;361
10.10.2019;Q3015;E580;192
11.10.2019;Q3015;E580;2
12.10.2019;Q3015;E580;0
13.10.2019;Q3015;E580;0
14.10.2019;Q3015;E580;0
15.10.2019;Q3015;E580;1043
16.10.2019;Q3015;E580;0
17.10.2019;Q3015;E580;0
18.10.2019;Q3015;E580;8
19.10.2019;Q3015;E580;0
20.10.2019;Q3015;E580;0
21.10.2019;Q3015;E580;0
22.10.2019;Q3015;E580;0
23.10.2019;Q3015;E580;0
24.10.2019;Q3015;E580;0
25.10.2019;Q3015;E580;0
26.10.2019;Q3015;E580;0
27.10.2019;Q3015;E580;0
28.10.2019;Q3015;E580;0
29.10.2019;Q3015;E580;0
30.10.2019;Q3015;E580;0
31.10.2019;Q3015;E580;1306
01.11.2019;Q3015;E580;0
02.11.2019;Q3015;E580;0
03.11.2019;Q3015;E580;0
04.11.2019;Q3015;E580;0
05.11.2019;Q3015;E580;0
06.11.2019;Q3015;E580;0
07.11.2019;Q3015;E580;1163
08.11.2019;Q3015;E580;132
09.11.2019;Q3015;E580;0
10.11.2019;Q3015;E580;0
11.11.2019;Q3015;E580;717
12.11.2019;Q3015;E580;0
13.11.2019;Q3015;E580;0
14.11.2019;Q3015;E580;1647
15.11.2019;Q3015;E580;105
16.11.2019;Q3015;E580;0
17.11.2019;Q3015;E580;0
18.11.2019;Q3015;E580;144
19.11.2019;Q3015;E580;648
20.11.2019;Q3015;E580;1104
21.11.2019;Q3015;E580;10
22.11.2019;Q3015;E580;0
23.11.2019;Q3015;E580;0
24.11.2019;Q3015;E580;0
25.11.2019;Q3015;E580;0
26.11.2019;Q3015;E580;0
27.11.2019;Q3015;E580;0
28.11.2019;Q3015;E580;0
29.11.2019;Q3015;E580;0
30.11.2019;Q3015;E580;0
01.12.2019;Q3015;E580;0
02.12.2019;Q3015;E580;0
03.12.2019;Q3015;E580;2013
04.12.2019;Q3015;E580;2044
05.12.2019;Q3015;E580;0
06.12.2019;Q3015;E580;53
07.12.2019;Q3015;E580;0
08.12.2019;Q3015;E580;0
09.12.2019;Q3015;E580;96
10.12.2019;Q3015;E580;0
11.12.2019;Q3015;E580;0
12.12.2019;Q3015;E580;291
13.12.2019;Q3015;E580;192
14.12.2019;Q3015;E580;0
15.12.2019;Q3015;E580;0
16.12.2019;Q3015;E580;24
17.12.2019;Q3015;E580;120
18.12.2019;Q3015;E580;240
19.12.2019;Q3015;E580;532
20.12.2019;Q3015;E580;1213
21.12.2019;Q3015;E580;0
22.12.2019;Q3015;E580;0
23.12.2019;Q3015;E580;0
24.12.2019;Q3015;E580;0
25.12.2019;Q3015;E580;0
26.12.2019;Q3015;E580;0
27.12.2019;Q3015;E580;2
28.12.2019;Q3015;E580;0
29.12.2019;Q3015;E580;0
30.12.2019;Q3015;E580;0
31.12.2019;Q3015;E580;2
01.01.2020;Q3015;E580;0
02.01.2020;Q3015;E580;1
03.01.2020;Q3015;E580;296
04.01.2020;Q3015;E580;0
05.01.2020;Q3015;E580;0
05.01.2015;TA2J6500;E580;0
06.01.2015;TA2J6500;E580;5
07.01.2015;TA2J6500;E580;2
08.01.2015;TA2J6500;E580;260
09.01.2015;TA2J6500;E580;9
10.01.2015;TA2J6500;E580;4
11.01.2015;TA2J6500;E580;0
12.01.2015;TA2J6500;E580;0
13.01.2015;TA2J6500;E580;17
14.01.2015;TA2J6500;E580;21
15.01.2015;TA2J6500;E580;4
16.01.2015;TA2J6500;E580;4
17.01.2015;TA2J6500;E580;0
18.01.2015;TA2J6500;E580;24
19.01.2015;TA2J6500;E580;35
20.01.2015;TA2J6500;E580;0
21.01.2015;TA2J6500;E580;12
22.01.2015;TA2J6500;E580;18
23.01.2015;TA2J6500;E580;40
24.01.2015;TA2J6500;E580;0
25.01.2015;TA2J6500;E580;1
26.01.2015;TA2J6500;E580;31
27.01.2015;TA2J6500;E580;10
28.01.2015;TA2J6500;E580;9
29.01.2015;TA2J6500;E580;87
